region_id,region_type,region
9240,city,Stoneville; NC; Greensboro-High Point; Rockingham County
924,county,Carver County; MN; Minneapolis-St. Paul-Bloomington
92397,zip,78344; TX; Laredo; Webb County; Bruni
92396,zip,78343; TX; Corpus Christi; Nueces County; Bishop
92394,zip,78341; TX; Duval County; San Diego
92393,zip,78340; TX; Refugio County; Bayside
92392,zip,78339; TX; Corpus Christi; Nueces County; Banquete
92390,zip,78336; TX; Corpus Christi; San Patricio County; Aransas Pass
92389,zip,78335; TX; Corpus Christi; San Patricio County; Aransas Pass
92387,zip,78332; TX; Alice; Jim Wells County
92386,zip,78330; TX; Corpus Christi; Nueces County; Agua Dulce
9238,city,Stone Park; IL; Chicago-Naperville-Elgin; Cook County
92362,zip,78266; TX; San Antonio-New Braunfels; Comal County; Garden Ridge
92360,zip,78264; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92359,zip,78263; TX; San Antonio-New Braunfels; Bexar County; China Grove
92357,zip,78261
92356,zip,78260
92355,zip,78259
92354,zip,78258
92353,zip,78257; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92352,zip,78256; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92351,zip,78255; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92350,zip,78254
92349,zip,78253
92348,zip,78252
92347,zip,78251
92346,zip,78250
92345,zip,78249
92344,zip,78248; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92343,zip,78247
92341,zip,78245
92340,zip,78244
92338,zip,78242; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92336,zip,78240
92335,zip,78239
92334,zip,78238
92333,zip,78237; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92330,zip,78234; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92329,zip,78233; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92328,zip,78232; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92327,zip,78231; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92326,zip,78230; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92325,zip,78229
92324,zip,78228
92323,zip,78227
92322,zip,78226; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92321,zip,78225; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92320,zip,78224; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92319,zip,78223; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92318,zip,78222; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92317,zip,78221; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92316,zip,78220; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92315,zip,78219; TX; San Antonio-New Braunfels; Bexar County; Kirby
92314,zip,78218
92313,zip,78217
92312,zip,78216
92311,zip,78215; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92310,zip,78214; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92309,zip,78213; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92308,zip,78212
92307,zip,78211; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92306,zip,78210; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92305,zip,78209
92304,zip,78208; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92303,zip,78207; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92301,zip,78205; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92300,zip,78204; TX; San Antonio-New Braunfels; Bexar County; San Antonio
923,county,Carter County; TN; Johnson City
92299,zip,78203; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92298,zip,78202; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92297,zip,78201
92296,zip,78164; TX; De Witt County; Yorktown
92295,zip,78163; TX; San Antonio-New Braunfels; Comal County; Bulverde
92294,zip,78162; TX; Beeville; Bee County
92293,zip,78161; TX; San Antonio-New Braunfels; Wilson County; Sutherland Springs
92292,zip,78160; TX; San Antonio-New Braunfels; Wilson County; Stockdale
92291,zip,78159; TX; Gonzales County; Smiley
92289,zip,78155; TX; San Antonio-New Braunfels; Guadalupe County; Seguin
92288,zip,78154
92287,zip,78152; TX; San Antonio-New Braunfels; Bexar County; Saint Hedwig
92286,zip,78151; TX; Karnes County; Runge
92284,zip,78148
92283,zip,78147; TX; San Antonio-New Braunfels; Wilson County; Poth
92282,zip,78146; TX; Beeville; Bee County; Pettus
92280,zip,78144; TX; Karnes County; Karnes City
9228,city,Whitsett; NC; Greensboro-High Point; Guilford County
92279,zip,78143; TX; San Antonio-New Braunfels; Wilson County; Stockdale
92278,zip,78142; TX; Beeville; Bee County; Normanna
92277,zip,78141; TX; De Witt County; Nordheim
92276,zip,78140; TX; Gonzales County; Nixon
92274,zip,78133; TX; San Antonio-New Braunfels; Comal County; Canyon Lake
92273,zip,78132; TX; San Antonio-New Braunfels; Comal County; New Braunfels
92271,zip,78130
92269,zip,78124; TX; San Antonio-New Braunfels; Guadalupe County; Santa Clara
92268,zip,78123; TX; San Antonio-New Braunfels; Guadalupe County; McQueeney
92267,zip,78122; TX; Gonzales County; Leesville
92266,zip,78121; TX; San Antonio-New Braunfels; Wilson County; La Vernia
92265,zip,78119; TX; Karnes County; Kenedy
92264,zip,78118; TX; Karnes County; Karnes City
92263,zip,78117; TX; Karnes County; Hobson
92262,zip,78116; TX; Karnes County; Gillett
92260,zip,78114; TX; San Antonio-New Braunfels; Wilson County; Floresville
92259,zip,78113; TX; Karnes County; Falls City
92258,zip,78112; TX; San Antonio-New Braunfels; Bexar County; Elmendorf
92256,zip,78109
92255,zip,78108
92253,zip,78104; TX; Beeville; Bee County
92252,zip,78102; TX; Beeville; Bee County
92251,zip,78101; TX; San Antonio-New Braunfels; Bexar County; Adkins
92250,zip,78076; TX; Zapata; Zapata County
9225,city,Whiting; ME; Washington County
92249,zip,78075; TX; Live Oak County; Whitsett
92247,zip,78073; TX; San Antonio-New Braunfels; Bexar County; San Antonio
92245,zip,78071; TX; Live Oak County; Three Rivers
92244,zip,78070; TX; San Antonio-New Braunfels; Comal County; Spring Branch
92243,zip,78069; TX; San Antonio-New Braunfels; Atascosa County; Somerset
92242,zip,78067; TX; Zapata; Zapata County; San Ygnacio
92241,zip,78066; TX; San Antonio-New Braunfels; Medina County; Riomedina
92240,zip,78065; TX; San Antonio-New Braunfels; Atascosa County; Poteet
9224,city,Whiting; IA; Monona County
92239,zip,78064; TX; San Antonio-New Braunfels; Atascosa County; Pleasanton
92238,zip,78063; TX; San Antonio-New Braunfels; Bandera County; Pipe Creek
92236,zip,78061; TX; Frio County; Pearsall
92235,zip,78060; TX; Live Oak County; Three Rivers
92234,zip,78059; TX; San Antonio-New Braunfels; Medina County; Natalia
92233,zip,78058; TX; Kerrville; Kerr County; Mountain Home
92232,zip,78057; TX; Frio County; Moore
92231,zip,78056; TX; San Antonio-New Braunfels; Medina County; Mico
92230,zip,78055; TX; San Antonio-New Braunfels; Bandera County; Medina
92228,zip,78052; TX; San Antonio-New Braunfels; Atascosa County; Lytle
92227,zip,78050; TX; San Antonio-New Braunfels; Atascosa County; Pleasanton
92225,zip,78046; TX; Laredo; Webb County
92224,zip,78045; TX; Laredo; Webb County
92222,zip,78043; TX; Laredo; Webb County
92220,zip,78041; TX; Laredo; Webb County
92219,zip,78040; TX; Laredo; Webb County
92218,zip,78039; TX; San Antonio-New Braunfels; Medina County; La Coste
92216,zip,78028; TX; Kerrville; Kerr County
92215,zip,78027; TX; San Antonio-New Braunfels; Kendall County; Kendalia
92214,zip,78026; TX; San Antonio-New Braunfels; Atascosa County; Jourdanton
92213,zip,78025; TX; Kerrville; Kerr County; Ingram
92212,zip,78024; TX; Kerrville; Kerr County; Hunt
92211,zip,78023; TX; San Antonio-New Braunfels; Bexar County; Helotes
92210,zip,78022; TX; Live Oak County; George West
92208,zip,78019; TX; La Salle County; Encinal
92207,zip,78017; TX; Frio County; Dilley
92206,zip,78016; TX; San Antonio-New Braunfels; Medina County; Devine
92205,zip,78015; TX; San Antonio-New Braunfels; Kendall County; Boerne
92203,zip,78013; TX; San Antonio-New Braunfels; Kendall County; Comfort
92202,zip,78012; TX; San Antonio-New Braunfels; Atascosa County; Pleasanton
92201,zip,78011; TX; San Antonio-New Braunfels; Atascosa County; Charlotte
92200,zip,78010; TX; Kerrville; Kerr County; Center Point
922,county,Carter County; OK; Ardmore
92199,zip,78009; TX; San Antonio-New Braunfels; Medina County; Castroville
92198,zip,78008; TX; San Antonio-New Braunfels; Atascosa County; Campbellton
92196,zip,78006
92195,zip,78005; TX; Frio County; Bigfoot
92194,zip,78004; TX; San Antonio-New Braunfels; Kendall County; Bergheim
92193,zip,78003; TX; San Antonio-New Braunfels; Bandera County; Bandera
92192,zip,78002; TX; San Antonio-New Braunfels; Bexar County; Atascosa
92190,zip,77995; TX; Lavaca County; Yoakum
92189,zip,77994; TX; De Witt County; Westhoff
92187,zip,77991; TX; Jackson County; Vanderbilt
92186,zip,77990; TX; Refugio County; Tivoli
92185,zip,77989; TX; De Witt County; Cuero
92184,zip,77988; TX; Victoria; Victoria County
92183,zip,77987; TX; Lavaca County; Yoakum
92182,zip,77986; TX; Lavaca County; Hallettsville
92181,zip,77984; TX; Lavaca County; Shiner
92180,zip,77983; TX; Port Lavaca; Calhoun County; Seadrift
92179,zip,77982; TX; Port Lavaca; Calhoun County; Port O Connor
92178,zip,77979; TX; Port Lavaca; Calhoun County
92177,zip,77978; TX; Port Lavaca; Calhoun County; Point Comfort
92176,zip,77977; TX; Victoria; Victoria County
92175,zip,77976; TX; Victoria; Victoria County
92174,zip,77975; TX; Lavaca County; Moulton
92173,zip,77974; TX; Victoria; Victoria County; Meyersville
92171,zip,77971; TX; Jackson County; Lolita
92169,zip,77969; TX; Jackson County; Edna
92168,zip,77968; TX; Victoria; Victoria County; Inez
92166,zip,77964; TX; Lavaca County; Hallettsville
92165,zip,77963; TX; Victoria; Goliad County; Goliad
92164,zip,77962; TX; Jackson County; Ganado
92163,zip,77961; TX; Bay City; Matagorda County; Palacios
92162,zip,77960; TX; Victoria; Victoria County
92161,zip,77957; TX; Jackson County; Edna
92160,zip,77954; TX; De Witt County; Cuero
92159,zip,77951; TX; Victoria; Victoria County
92158,zip,77950; TX; Refugio County; Austwell
92157,zip,77905; TX; Victoria; Victoria County
92156,zip,77904; TX; Victoria; Victoria County
92153,zip,77901; TX; Victoria; Victoria County
92152,zip,77882; TX; College Station-Bryan; Robertson County; Hearne
92150,zip,77880; TX; Brenham; Washington County; Washington
9215,city,Star City; AR; Pine Bluff; Lincoln County
92149,zip,77879; TX; College Station-Bryan; Burleson County; Somerville
92148,zip,77878; TX; College Station-Bryan; Burleson County; Somerville
92147,zip,77876; TX; Grimes County; Richards
92145,zip,77873; TX; Grimes County; Richards
92144,zip,77872; TX; Madison County; North Zulch
92143,zip,77871; TX; Leon County; Normangee
92140,zip,77868; TX; Grimes County; Navasota
92137,zip,77865; TX; Leon County; Marquez
92136,zip,77864; TX; Madison County; Madisonville
92135,zip,77863; TX; College Station-Bryan; Burleson County; Somerville
92133,zip,77861; TX; Grimes County; Iola
92132,zip,77859; TX; College Station-Bryan; Robertson County; Hearne
92131,zip,77857; TX; Milam County; Cameron
92130,zip,77856; TX; College Station-Bryan; Robertson County; Franklin
9213,city,Stanwood; IA; Cedar County
92129,zip,77855; TX; Leon County; Normangee
92128,zip,77853; TX; Lee County; Dime Box
92127,zip,77852; TX; College Station-Bryan; Burleson County; Caldwell
92125,zip,77845; TX; College Station-Bryan; Brazos County; College Station
92120,zip,77840; TX; College Station-Bryan; Brazos County; College Station
9212,city,Saltillo; TN; Hardin County
92119,zip,77838; TX; College Station-Bryan; Burleson County; Caldwell
92118,zip,77837; TX; College Station-Bryan; Robertson County; Calvert
92117,zip,77836; TX; College Station-Bryan; Burleson County; Caldwell
92116,zip,77835; TX; Brenham; Washington County; Burton
92114,zip,77833; TX; Brenham; Washington County
92113,zip,77831; TX; Grimes County; Bedias
92112,zip,77830; TX; Grimes County; Anderson
92111,zip,77808; TX; College Station-Bryan; Brazos County; Bryan
92110,zip,77807; TX; College Station-Bryan; Brazos County; Bryan
92107,zip,77803; TX; College Station-Bryan; Brazos County; Bryan
92106,zip,77802; TX; College Station-Bryan; Brazos County; Bryan
92105,zip,77801; TX; College Station-Bryan; Brazos County; Bryan
92101,zip,77713; TX; Beaumont-Port Arthur; Jefferson County; Beaumont
9210,city,Salley; SC; Augusta-Richmond County; Aiken County
92098,zip,77708; TX; Beaumont-Port Arthur; Jefferson County; Beaumont
92097,zip,77707; TX; Beaumont-Port Arthur; Jefferson County; Beaumont
92096,zip,77706; TX; Beaumont-Port Arthur; Jefferson County; Beaumont
92095,zip,77705; TX; Beaumont-Port Arthur; Jefferson County; Beaumont
92093,zip,77703; TX; Beaumont-Port Arthur; Jefferson County; Beaumont
92092,zip,77702; TX; Beaumont-Port Arthur; Jefferson County; Beaumont
92091,zip,77701; TX; Beaumont-Port Arthur; Jefferson County; Beaumont
9209,city,Salix; IA; Sioux City; Woodbury County
92089,zip,77665; TX; Houston-The Woodlands-Sugar Land; Chambers County; Winnie
92088,zip,77664; TX; Tyler County; Warren
92087,zip,77663; TX; Beaumont-Port Arthur; Hardin County; Kountze
92086,zip,77662; TX; Beaumont-Port Arthur; Orange County; Vidor
92085,zip,77661; TX; Houston-The Woodlands-Sugar Land; Chambers County; Winnie
92084,zip,77660; TX; Tyler County; Spurger
92083,zip,77659; TX; Beaumont-Port Arthur; Hardin County; Sour Lake
92082,zip,77657; TX; Beaumont-Port Arthur; Hardin County; Lumberton
92081,zip,77656; TX; Beaumont-Port Arthur; Hardin County; Silsbee
92080,zip,77655; TX; Beaumont-Port Arthur; Jefferson County; Sabine Pass
9208,city,Salida; CA; Modesto; Stanislaus County
92079,zip,77651; TX; Beaumont-Port Arthur; Jefferson County; Port Neches
92078,zip,77650; TX; Houston-The Woodlands-Sugar Land; Galveston County; Port Bolivar
92076,zip,77642; TX; Beaumont-Port Arthur; Jefferson County; Port Arthur
92074,zip,77640; TX; Beaumont-Port Arthur; Jefferson County; Port Arthur
92072,zip,77632; TX; Beaumont-Port Arthur; Orange County; Mauriceville
92070,zip,77630; TX; Beaumont-Port Arthur; Orange County; Orange
9207,city,Whiteside; MO; St. Louis; Lincoln County
92069,zip,77629; TX; Beaumont-Port Arthur; Jefferson County; Nome
92068,zip,77627; TX; Beaumont-Port Arthur; Jefferson County; Nederland
92066,zip,77625; TX; Beaumont-Port Arthur; Hardin County; Kountze
92065,zip,77624; TX; Tyler County; Woodville
92064,zip,77623; TX; Houston-The Woodlands-Sugar Land; Galveston County; High Island
92063,zip,77622; TX; Beaumont-Port Arthur; Jefferson County; Hamshire
92062,zip,77619; TX; Beaumont-Port Arthur; Jefferson County; Groves
92061,zip,77617; TX; Houston-The Woodlands-Sugar Land; Galveston County; Gilchrist
92060,zip,77616; TX; Tyler County; Fred
9206,city,Whitesboro; NY; Utica-Rome; Oneida County
92059,zip,77615; TX; Beaumont-Port Arthur; Hardin County; Silsbee
92058,zip,77614; TX; Beaumont-Port Arthur; Newton County; Deweyville
92057,zip,77613; TX; Beaumont-Port Arthur; Jefferson County; China
92056,zip,77612; TX; Jasper County; Buna
92055,zip,77611; TX; Beaumont-Port Arthur; Orange County; Bridge City
92054,zip,77598
92053,zip,77597; TX; Houston-The Woodlands-Sugar Land; Chambers County; Wallisville
92051,zip,77591; TX; Houston-The Woodlands-Sugar Land; Galveston County; Texas City
92050,zip,77590; TX; Houston-The Woodlands-Sugar Land; Galveston County; Texas City
92048,zip,77587; TX; Houston-The Woodlands-Sugar Land; Harris County; South Houston
92047,zip,77586
92046,zip,77585; TX; Beaumont-Port Arthur; Hardin County; Saratoga
92045,zip,77584
92044,zip,77583; TX; Houston-The Woodlands-Sugar Land; Fort Bend County; Arcola
92043,zip,77582; TX; Houston-The Woodlands-Sugar Land; Liberty County; Devers
92042,zip,77581; TX; Houston-The Woodlands-Sugar Land; Brazoria County; Pearland
92041,zip,77580; TX; Houston-The Woodlands-Sugar Land; Chambers County; Mont Belvieu
92040,zip,77578; TX; Houston-The Woodlands-Sugar Land; Brazoria County; Manvel
9204,neigh,Whites Creek; TN; Nashville-Davidson--Murfreesboro--Franklin; Davidson County; Nashville
92039,zip,77577; TX; Houston-The Woodlands-Sugar Land; Brazoria County; Liverpool
92038,zip,77575; TX; Houston-The Woodlands-Sugar Land; Liberty County; Liberty
92036,zip,77573
92034,zip,77571; TX; Houston-The Woodlands-Sugar Land; Harris County; La Porte
92033,zip,77568; TX; Houston-The Woodlands-Sugar Land; Galveston County; La Marque
92032,zip,77566; TX; Houston-The Woodlands-Sugar Land; Brazoria County; Lake Jackson
92031,zip,77565; TX; Houston-The Woodlands-Sugar Land; Galveston County; League City
92030,zip,77564; TX; Beaumont-Port Arthur; Hardin County; Batson
9203,city,White Plains; VA; Brunswick County
92029,zip,77563; TX; Houston-The Woodlands-Sugar Land; Galveston County; Hitchcock
92028,zip,77562; TX; Houston-The Woodlands-Sugar Land; Harris County; Highlands
92027,zip,77561; TX; Houston-The Woodlands-Sugar Land; Liberty County; Hardin
92026,zip,77560; TX; Houston-The Woodlands-Sugar Land; Chambers County; Wallisville
92024,zip,77554; TX; Houston-The Woodlands-Sugar Land; Galveston County; Galveston
92021,zip,77551
92020,zip,77550
92018,zip,77547; TX; Houston-The Woodlands-Sugar Land; Harris County; Galena Park
92017,zip,77546
92016,zip,77545; TX; Houston-The Woodlands-Sugar Land; Fort Bend County; Fresno
92014,zip,77541; TX; Houston-The Woodlands-Sugar Land; Brazoria County; Freeport
92013,zip,77539; TX; Houston-The Woodlands-Sugar Land; Galveston County; Dickinson
92012,zip,77538; TX; Houston-The Woodlands-Sugar Land; Liberty County; Devers
92011,zip,77536; TX; Houston-The Woodlands-Sugar Land; Harris County; Deer Park
92010,zip,77535; TX; Houston-The Woodlands-Sugar Land; Liberty County; Dayton
92009,zip,77534; TX; Houston-The Woodlands-Sugar Land; Brazoria County; Danbury
92008,zip,77533; TX; Houston-The Woodlands-Sugar Land; Liberty County; Daisetta
92007,zip,77532
92006,zip,77531; TX; Houston-The Woodlands-Sugar Land; Brazoria County; Clute
92005,zip,77530; TX; Houston-The Woodlands-Sugar Land; Harris County; Channelview
92003,zip,77521; TX; Houston-The Woodlands-Sugar Land; Harris County; Baytown
92002,zip,77520; TX; Houston-The Woodlands-Sugar Land; Harris County; Baytown
92001,zip,77519; TX; Beaumont-Port Arthur; Hardin County; Batson
92000,zip,77518; TX; Houston-The Woodlands-Sugar Land; Galveston County; Bacliff
92,county,Sac County; IA
91999,zip,77517; TX; Houston-The Woodlands-Sugar Land; Galveston County; Santa Fe
